,imdb_id,title,isAdult,year,minutes,genres,imdb_av_rating,imdb_num_votes,worldwide,domestic
0,tt0035423,Kate & Leopold,0,2001,118.0,"Comedy,Fantasy,Romance",6.4,75863.0,76019048,47121859.0
1,tt0113026,The Fantasticks,0,2000,86.0,"Musical,Romance",5.6,1086.0,49666,49666.0
2,tt0116748,Karobaar: The Business of Love,0,2000,180.0,"Drama,Romance",4.5,211.0,45200,45200.0
3,tt0118589,Glitter,0,2001,104.0,"Drama,Music,Romance",2.2,21033.0,5271666,4274407.0
4,tt0118694,In the Mood for Love,0,2000,98.0,"Drama,Romance",8.1,111412.0,12854953,2738980.0
5,tt0118926,The Dancer Upstairs,0,2002,132.0,"Crime,Drama,Thriller",6.9,6148.0,5227348,2377348.0
6,tt0120117,Shikari,0,2000,160.0,"Drama,Thriller",4.6,383.0,40712,40712.0
7,tt0120202,State and Main,0,2000,105.0,"Comedy,Drama",6.7,19820.0,9206279,6944471.0
8,tt0120630,Chicken Run,0,2000,84.0,"Adventure,Animation,Comedy",7.0,168810.0,224834564,106834564.0
9,tt0120667,Fantastic Four,0,2005,106.0,"Action,Adventure,Fantasy",5.7,302487.0,330120875,154696080.0
10,tt0120679,Frida,0,2002,123.0,"Biography,Drama,Romance",7.4,76679.0,56298474,25885000.0
11,tt0120681,From Hell,0,2001,122.0,"Horror,Mystery,Thriller",6.8,141911.0,74558115,31602566.0
12,tt0120737,The Lord of the Rings: The Fellowship of the Ring,0,2001,178.0,"Adventure,Drama,Fantasy",8.8,1564249.0,868385360,313364114.0
13,tt0120753,The Million Dollar Hotel,0,2000,122.0,"Drama,Mystery,Thriller",5.9,20217.0,105983,59989.0
14,tt0120755,Mission: Impossible II,0,2000,123.0,"Action,Adventure,Thriller",6.1,299004.0,546388105,215409889.0
15,tt0120804,Resident Evil,0,2002,100.0,"Action,Horror,Sci-Fi",6.7,236978.0,102984862,40119709.0
16,tt0120824,The Shipping News,0,2001,111.0,Drama,6.7,31219.0,24690441,11434216.0
17,tt0120903,X-Men,0,2000,104.0,"Action,Adventure,Sci-Fi",7.4,549568.0,296339528,157299718.0
18,tt0120912,Men in Black II,0,2002,88.0,"Action,Adventure,Comedy",6.2,326210.0,441818803,190418803.0
19,tt0120913,Titan A.E.,0,2000,94.0,"Action,Adventure,Animation",6.6,57222.0,36754634,22753426.0
20,tt0120917,The Emperor's New Groove,0,2000,78.0,"Adventure,Animation,Comedy",7.3,167763.0,169327687,89302687.0
21,tt0121164,Corpse Bride,0,2005,77.0,"Animation,Drama,Family",7.3,230060.0,117195061,53359111.0
22,tt0121765,Star Wars: Episode II - Attack of the Clones,0,2002,142.0,"Action,Adventure,Fantasy",6.5,604050.0,640912840,302191252.0
23,tt0121766,Star Wars: Episode III - Revenge of the Sith,0,2005,140.0,"Action,Adventure,Fantasy",7.5,671259.0,849997605,380270577.0
24,tt0122459,Return to Me,0,2000,115.0,"Comedy,Drama,Romance",6.9,18877.0,36609995,32722798.0
25,tt0125022,Heartbreakers,0,2001,123.0,"Comedy,Crime,Romance",6.2,49609.0,57756408,40336607.0
26,tt0126029,Shrek,0,2001,90.0,"Adventure,Animation,Comedy",7.8,582005.0,484409218,267665011.0
27,tt0127349,Waking the Dead,0,2000,105.0,"Drama,Mystery,Romance",6.5,6569.0,270745,270745.0
28,tt0130623,Dinosaur,0,2000,82.0,"Adventure,Animation,Family",6.5,49713.0,349822765,137748063.0
29,tt0131704,The Adventures of Rocky & Bullwinkle,0,2000,92.0,"Adventure,Animation,Comedy",4.1,18689.0,35134820,26005820.0
30,tt0132245,Driven,0,2001,116.0,"Action,Drama,Sport",4.6,38182.0,54744738,32720065.0
31,tt0133152,Planet of the Apes,0,2001,119.0,"Action,Adventure,Sci-Fi",5.7,204566.0,362211740,180011740.0
32,tt0133240,Treasure Planet,0,2002,95.0,"Adventure,Animation,Family",7.2,94578.0,109578115,38176783.0
33,tt0134084,Scream 3,0,2000,116.0,"Horror,Mystery",5.5,117953.0,161834276,89143175.0
34,tt0134630,Duets,0,2000,112.0,"Comedy,Drama,Music",6.1,8903.0,6620242,4739023.0
35,tt0134847,Pitch Black,0,2000,109.0,"Horror,Sci-Fi",7.1,217805.0,53187659,39240659.0
36,tt0134983,Supernova,0,2000,90.0,"Horror,Sci-Fi,Thriller",4.9,16616.0,14828081,14230455.0
37,tt0138524,Intolerable Cruelty,0,2003,100.0,"Comedy,Crime,Romance",6.2,87070.0,119898783,35327628.0
38,tt0138681,The Opportunists,0,2000,90.0,"Comedy,Crime,Drama",5.6,1096.0,584054,584054.0
39,tt0138749,The Road to El Dorado,0,2000,89.0,"Adventure,Animation,Comedy",6.9,78306.0,76432727,50863742.0
40,tt0138946,The Yards,0,2000,115.0,"Crime,Drama,Romance",6.4,18989.0,924036,889352.0
41,tt0139654,Training Day,0,2001,122.0,"Crime,Drama,Thriller",7.7,367055.0,104876233,76631907.0
42,tt0141399,Isn't She Great,0,2000,95.0,"Biography,Comedy,Drama",5.4,2210.0,3003296,2962465.0
43,tt0141907,Town & Country,0,2001,104.0,"Comedy,Romance",4.4,4534.0,10372291,6719973.0
44,tt0141926,U-571,0,2000,116.0,"Action,War",6.6,73912.0,127666415,77122415.0
45,tt0144084,American Psycho,0,2000,101.0,"Crime,Drama",7.6,450780.0,34266564,15070285.0
46,tt0144142,Committed,0,2000,98.0,"Comedy,Drama",5.1,3560.0,40361,40361.0
47,tt0144528,Nutty Professor II: The Klumps,0,2000,106.0,"Comedy,Romance,Sci-Fi",4.4,46650.0,166339890,123309890.0
48,tt0144608,Sinbad: Beyond the Veil of Mists,0,2000,85.0,"Action,Animation",4.9,538.0,29245,29245.0
49,tt0144964,Highlander: Endgame,0,2000,87.0,"Action,Adventure,Fantasy",4.6,18736.0,15843608,12811858.0
50,tt0145487,Spider-Man,0,2002,121.0,"Action,Adventure,Sci-Fi",7.3,657768.0,821708551,403706375.0
51,tt0145937,Naqoyqatsi,0,2002,89.0,"Documentary,Music",6.6,5125.0,155640,133058.0
52,tt0146309,Thirteen Days,0,2000,145.0,"Drama,History,Thriller",7.3,51819.0,66579890,34592089.0
53,tt0146316,Lara Croft: Tomb Raider,0,2001,100.0,"Action,Adventure,Fantasy",5.8,190387.0,274703340,131168070.0
54,tt0146882,High Fidelity,0,2000,113.0,"Comedy,Drama,Music",7.5,161274.0,47126295,27287137.0
55,tt0146984,The Legend of Bagger Vance,0,2000,126.0,"Drama,Fantasy,Sport",6.7,51614.0,39459427,30919168.0
56,tt0148421,Looking for an Echo,0,2000,97.0,Drama,6.7,259.0,13465,13465.0
57,tt0149367,Where the Money Is,0,2000,89.0,"Comedy,Crime,Drama",6.2,5096.0,7243669,5661798.0
58,tt0149624,All the Pretty Horses,0,2000,116.0,"Drama,Romance,Western",5.8,12565.0,18133495,15540353.0
59,tt0151150,Josh,0,2000,162.0,"Action,Drama,Musical",6.1,8872.0,426318,426318.0
60,tt0153464,Up at the Villa,0,2000,115.0,"Drama,Romance",6.0,2527.0,3740113,2933161.0
61,tt0156323,Screwed,0,2000,81.0,"Comedy,Crime",5.8,7822.0,7201701,7027345.0
62,tt0156757,Mad About Mambo,0,2000,92.0,"Comedy,Drama,Romance",6.0,1855.0,65283,65283.0
63,tt0156812,My Dog Skip,0,2000,95.0,"Comedy,Drama,Family",7.0,18656.0,35547761,34134641.0
64,tt0156841,The Next Best Thing,0,2000,108.0,"Comedy,Drama,Romance",4.6,10446.0,24362772,14990582.0
65,tt0157472,Clockstoppers,0,2002,94.0,"Action,Adventure,Comedy",5.2,12908.0,38793283,36989956.0
66,tt0158622,The Flintstones in Viva Rock Vegas,0,2000,90.0,"Comedy,Family,Romance",3.6,20248.0,59468275,35268275.0
67,tt0159273,Behind Enemy Lines,0,2001,106.0,"Action,Drama,Thriller",6.4,96013.0,91753202,58856790.0
68,tt0159365,Cold Mountain,0,2003,154.0,"Adventure,Drama,History",7.2,134723.0,173013509,95636509.0
69,tt0160009,The Art of War,0,2000,117.0,"Action,Adventure,Crime",5.7,27824.0,40400425,30208599.0
70,tt0160127,Charlie's Angels,0,2000,98.0,"Action,Adventure,Comedy",5.5,168570.0,264105545,125305545.0
71,tt0160184,Eye See You,0,2002,96.0,"Crime,Horror,Mystery",5.3,22998.0,6416302,79161.0
72,tt0160484,Lost Souls,0,2000,97.0,"Drama,Horror,Thriller",4.8,10177.0,31355910,16815253.0
73,tt0160644,Passion of Mind,0,2000,105.0,"Drama,Mystery,Romance",5.5,3064.0,769272,769272.0
74,tt0160797,Rules of Engagement,0,2000,128.0,"Drama,Thriller,War",6.4,42751.0,71732303,61335230.0
75,tt0160905,Spooky House,0,2002,106.0,"Comedy,Family",5.2,375.0,65238,65238.0
76,tt0161081,What Lies Beneath,0,2000,130.0,"Drama,Fantasy,Horror",6.6,112976.0,291420351,155464351.0
77,tt0161083,What's the Worst That Could Happen?,0,2001,94.0,"Comedy,Crime",5.5,14396.0,38464131,32269834.0
78,tt0161216,Steal This Movie,0,2000,107.0,"Biography,Drama,Romance",6.5,2176.0,76424,76424.0
79,tt0161860,Nowhere in Africa,0,2001,141.0,"Biography,Drama",7.5,11959.0,24322180,6180200.0
80,tt0162222,Cast Away,0,2000,143.0,"Adventure,Drama,Romance",7.8,488975.0,429632142,233632142.0
81,tt0162346,Ghost World,0,2001,111.0,"Comedy,Drama",7.3,108869.0,8764007,6217849.0
82,tt0162650,Shaft,0,2000,99.0,"Action,Crime,Thriller",5.9,70894.0,107196498,70334258.0
83,tt0162711,Trixie,0,2000,116.0,"Comedy,Crime,Mystery",5.0,1382.0,295683,295683.0
84,tt0162983,Hanging Up,0,2000,94.0,"Comedy,Drama",4.9,11448.0,51880044,36050230.0
85,tt0163025,Jurassic Park III,0,2001,92.0,"Action,Adventure,Sci-Fi",5.9,282839.0,368780809,181171875.0
86,tt0163676,The In Crowd,0,2000,105.0,"Drama,Mystery,Thriller",4.7,4131.0,5280035,5280035.0
87,tt0163983,Bless the Child,0,2000,107.0,"Crime,Drama,Horror",5.1,13489.0,40443010,29381494.0
88,tt0164052,Hollow Man,0,2000,112.0,"Action,Horror,Sci-Fi",5.8,117497.0,190213455,73209340.0
89,tt0164184,The Sum of All Fears,0,2002,124.0,"Action,Drama,Thriller",6.4,98868.0,193921372,118907036.0
90,tt0164212,Under Suspicion,0,2000,110.0,"Crime,Drama,Thriller",6.5,21298.0,1291020,260562.0
91,tt0164334,Along Came a Spider,0,2001,104.0,"Drama,Thriller",6.4,71214.0,105178561,74078174.0
92,tt0164810,Pipe Dream,0,2002,91.0,"Comedy,Romance",5.9,946.0,15430,15430.0
93,tt0165929,Romeo Must Die,0,2000,115.0,"Action,Crime,Thriller",6.1,64402.0,91036760,55973336.0
94,tt0165982,Sinbad: Legend of the Seven Seas,0,2003,86.0,"Adventure,Animation,Family",6.7,46279.0,80767884,26483452.0
95,tt0166110,Bones,0,2001,96.0,"Crime,Horror",4.1,6345.0,8378853,7316658.0
96,tt0166276,Monkeybone,0,2001,93.0,"Animation,Comedy,Fantasy",4.7,16157.0,7622365,5411999.0
97,tt0166813,Spirit: Stallion of the Cimarron,0,2002,83.0,"Adventure,Animation,Drama",7.1,60275.0,122563539,73280117.0
98,tt0167190,Hellboy,0,2004,122.0,"Action,Fantasy,Horror",6.8,297156.0,99318987,59623958.0
99,tt0167203,I Dreamed of Africa,0,2000,114.0,"Adventure,Biography,Drama",5.6,4215.0,14400327,6651522.0
100,tt0167260,The Lord of the Rings: The Return of the King,0,2003,201.0,"Adventure,Drama,Fantasy",8.9,1552350.0,1118887224,377027325.0
101,tt0167261,The Lord of the Rings: The Two Towers,0,2002,179.0,"Adventure,Drama,Fantasy",8.7,1401255.0,923015234,339789881.0
102,tt0167456,Thunderbirds,0,2004,95.0,"Action,Adventure,Comedy",4.2,12689.0,28283637,6880917.0
103,tt0168515,Bittersweet Motel,0,2000,82.0,Documentary,8.0,663.0,391653,391653.0
104,tt0168629,Dancer in the Dark,0,2000,140.0,"Crime,Drama,Musical",8.0,96566.0,40031879,4184036.0
105,tt0168786,Antwone Fisher,0,2002,120.0,"Biography,Drama",7.3,31362.0,23367586,21078145.0
106,tt0169102,Lagaan: Once Upon a Time in India,0,2001,224.0,"Adventure,Drama,Musical",8.1,97004.0,1546734,835767.0
107,tt0170016,How the Grinch Stole Christmas,0,2000,104.0,"Comedy,Family,Fantasy",6.1,193272.0,345141403,260044825.0
108,tt0170452,Prince of Central Park,0,2000,109.0,"Action,Adventure,Drama",5.1,514.0,7838,7838.0
109,tt0170691,Tigerland,0,2000,101.0,"Drama,War",7.0,36773.0,139692,139692.0
110,tt0171356,Gun Shy,0,2000,101.0,"Comedy,Crime,Romance",5.7,6713.0,3221280,1638202.0
111,tt0171359,Hamlet,0,2000,112.0,"Drama,Romance,Thriller",5.9,8857.0,2046433,1577287.0
112,tt0171433,Keeping the Faith,0,2000,128.0,"Comedy,Drama,Romance",6.3,48557.0,59945183,37047880.0
113,tt0171580,Nurse Betty,0,2000,110.0,"Comedy,Crime,Drama",6.1,32191.0,29360400,25170054.0
114,tt0172156,Bad Boys II,0,2003,147.0,"Action,Comedy,Crime",6.6,214172.0,273339556,138608444.0
115,tt0172495,Gladiator,0,2000,155.0,"Action,Adventure,Drama",8.5,1259747.0,460583960,187705427.0
116,tt0172632,Joe Gould's Secret,0,2000,104.0,Drama,6.5,1435.0,468684,468684.0
117,tt0173716,Cecil B. DeMented,0,2000,87.0,"Comedy,Crime,Thriller",6.2,12903.0,1961544,1284646.0
118,tt0173840,Final Fantasy: The Spirits Within,0,2001,106.0,"Action,Adventure,Animation",6.4,78737.0,85131830,32131830.0
119,tt0174336,Whipped,0,2000,82.0,"Comedy,Romance",4.5,3840.0,4775009,4159986.0
120,tt0174480,Autumn in New York,0,2000,103.0,"Drama,Romance",5.7,23893.0,90726668,37761915.0
121,tt0174732,Herman U.S.A.,0,2001,89.0,"Comedy,Romance",6.1,136.0,71509,71509.0
122,tt0175142,Scary Movie,0,2000,88.0,Comedy,6.2,221287.0,278019771,157019771.0
123,tt0177068,Once in the Life,0,2000,107.0,"Crime,Drama",5.3,647.0,54780,54780.0
124,tt0177971,The Perfect Storm,0,2000,130.0,"Action,Adventure,Drama",6.4,149874.0,328718434,182618434.0
125,tt0178642,The Invisible Circus,0,2001,93.0,Drama,5.6,2860.0,494630,77578.0
126,tt0179098,Moonlight Mile,0,2002,117.0,"Drama,Romance",6.6,13099.0,10011050,6835856.0
127,tt0179626,15 Minutes,0,2001,120.0,"Action,Crime,Drama",6.1,47146.0,56359980,24403552.0
128,tt0180052,The Adventures of Pluto Nash,0,2002,95.0,"Action,Comedy,Sci-Fi",3.8,23595.0,7103973,4420080.0
129,tt0180073,Quills,0,2000,124.0,"Biography,Drama",7.3,49931.0,17989227,7065332.0
130,tt0180093,Requiem for a Dream,0,2000,102.0,Drama,8.3,723185.0,7390108,3635482.0
131,tt0180679,Escanaba in da Moonlight,0,2001,91.0,"Comedy,Fantasy",6.5,1667.0,2276602,2276602.0
132,tt0180734,Hardball,0,2001,106.0,"Drama,Sport",6.4,26957.0,44102389,40222729.0
133,tt0180837,Bossa Nova,0,2000,95.0,"Comedy,Drama,Romance",6.2,1675.0,4069261,1823297.0
134,tt0181151,What Planet Are You From?,0,2000,105.0,"Comedy,Sci-Fi",5.6,8866.0,14145677,6291602.0
135,tt0181536,Finding Forrester,0,2000,136.0,Drama,7.3,80091.0,80049764,51804714.0
136,tt0181689,Minority Report,0,2002,145.0,"Action,Crime,Mystery",7.6,482321.0,358372926,132072926.0
137,tt0181739,Osmosis Jones,0,2001,95.0,"Action,Adventure,Animation",6.3,30623.0,14026418,13596911.0
138,tt0181836,The Specials,0,2000,82.0,"Action,Comedy,Fantasy",5.8,2129.0,13276,13276.0
139,tt0181852,Terminator 3: Rise of the Machines,0,2003,109.0,"Action,Sci-Fi",6.3,362394.0,433371112,150371112.0
140,tt0181865,Traffic,0,2000,147.0,"Crime,Drama,Thriller",7.6,189197.0,207515725,124115725.0
141,tt0181875,Almost Famous,0,2000,122.0,"Adventure,Comedy,Drama",7.9,240353.0,47383689,32534850.0
142,tt0181912,In Praise of Love,0,2001,97.0,Drama,6.5,2588.0,485003,252074.0
143,tt0181945,A Piece of Eden,0,2000,106.0,"Comedy,Drama,Romance",7.0,89.0,7296,7296.0
144,tt0181984,Boiler Room,0,2000,120.0,"Crime,Drama,Thriller",7.0,47271.0,28780255,16970581.0
145,tt0182000,The Caveman's Valentine,0,2001,105.0,"Crime,Drama,Music",5.8,6176.0,687194,687194.0
146,tt0182295,Love's Labour's Lost,0,2000,93.0,"Comedy,Musical,Romance",6.0,4231.0,299792,299792.0
147,tt0182508,Urbania,0,2000,103.0,Drama,6.8,2862.0,1032075,1032075.0
148,tt0183505,"Me, Myself & Irene",0,2000,116.0,Comedy,6.6,214082.0,149270999,90570999.0
149,tt0183523,Mission to Mars,0,2000,114.0,"Adventure,Sci-Fi,Thriller",5.7,68160.0,110983407,60883407.0
150,tt0183659,Pollock,0,2000,122.0,"Biography,Drama",7.0,25980.0,10558970,8598593.0
151,tt0183790,A Knight's Tale,0,2001,132.0,"Action,Adventure,Romance",6.9,161763.0,117487473,56569702.0
152,tt0183869,Taxi 2,0,2000,88.0,"Action,Comedy,Crime",6.5,48926.0,60726164,626164.0
153,tt0184719,Maryam,0,2002,87.0,Drama,6.5,265.0,129265,129265.0
154,tt0184791,O,0,2001,95.0,"Drama,Romance,Thriller",6.1,18774.0,19260537,16025437.0
155,tt0184858,Reindeer Games,0,2000,104.0,"Action,Adventure,Crime",5.8,36273.0,32168970,23368995.0
156,tt0184894,Shanghai Noon,0,2000,110.0,"Action,Adventure,Comedy",6.5,114574.0,99274467,56937502.0
157,tt0184907,Snow Day,0,2000,89.0,"Adventure,Comedy,Family",5.1,11066.0,62464731,60020107.0
158,tt0185014,Wonder Boys,0,2000,107.0,"Comedy,Drama",7.3,59553.0,33426588,19393557.0
159,tt0185183,Battlefield Earth,0,2000,118.0,"Action,Adventure,Sci-Fi",2.5,73983.0,29725663,21471685.0
160,tt0185431,Little Nicky,0,2000,90.0,"Comedy,Fantasy",5.3,93906.0,58292295,39464775.0
161,tt0186045,Drowning Mona,0,2000,96.0,"Comedy,Crime,Mystery",5.7,12811.0,15906764,15506764.0
162,tt0186151,Frequency,0,2000,118.0,"Crime,Drama,Mystery",7.3,96798.0,68106245,45010278.0
163,tt0186566,Space Cowboys,0,2000,130.0,"Action,Adventure,Thriller",6.4,70598.0,128884132,90464773.0
164,tt0186589,Sugar & Spice,0,2001,81.0,"Comedy,Crime",5.7,13087.0,16908947,13305101.0
165,tt0186894,Bounce,0,2000,106.0,"Drama,Romance",5.7,19490.0,53425292,36805288.0
166,tt0186895,Les Boys III,0,2001,124.0,"Comedy,Drama,Sport",5.6,1049.0,3557100,3557100.0
167,tt0186975,Down to You,0,2000,91.0,"Comedy,Drama,Romance",5.0,13853.0,24419914,20069008.0
168,tt0187078,Gone in 60 Seconds,0,2000,118.0,"Action,Crime,Thriller",6.5,251129.0,237202299,101648571.0
169,tt0187393,The Patriot,0,2000,165.0,"Action,Drama,History",7.2,243446.0,215294342,113330342.0
170,tt0187738,Blade II,0,2002,117.0,"Action,Horror,Sci-Fi",6.7,191610.0,155010032,82348319.0
171,tt0188160,Price of Glory,0,2000,118.0,"Drama,Sport",6.3,774.0,3548556,3440228.0
172,tt0189192,Just Visiting,0,2001,88.0,"Comedy,Fantasy,Sci-Fi",5.8,17667.0,16176732,4781539.0
173,tt0189541,Gabriela,0,2001,93.0,"Drama,Romance",5.0,1406.0,2335352,2335352.0
174,tt0189998,Shadow of the Vampire,0,2000,92.0,"Drama,Horror",6.9,38820.0,11155214,8293784.0
175,tt0190138,The Whole Nine Yards,0,2000,98.0,"Comedy,Crime",6.7,105654.0,106371651,57262492.0
176,tt0190332,"Crouching Tiger, Hidden Dragon",0,2000,120.0,"Action,Adventure,Fantasy",7.8,244424.0,213525736,128078872.0
177,tt0190374,Dungeons & Dragons,0,2000,107.0,"Action,Adventure,Fantasy",3.6,31058.0,33978694,15391970.0
178,tt0190590,"O Brother, Where Art Thou?",0,2000,107.0,"Adventure,Comedy,Crime",7.7,271327.0,71868327,45512588.0
179,tt0190861,Vatel,0,2000,103.0,"Biography,Drama,Romance",6.6,7115.0,184301,51080.0
180,tt0190865,Vertical Limit,0,2000,124.0,"Action,Adventure,Drama",5.9,56410.0,215663859,69243859.0
181,tt0191037,Circus,0,2000,95.0,"Crime,Drama,Thriller",5.6,2120.0,14693,14693.0
182,tt0191074,New Best Friend,0,2002,91.0,"Drama,Mystery,Thriller",5.3,3135.0,46375,46375.0
183,tt0191133,The Fighting Temptations,0,2003,123.0,"Comedy,Drama,Music",5.5,6539.0,32445215,30250745.0
184,tt0191211,Jersey Guy,0,2003,90.0,"Comedy,Drama",5.1,38.0,4268,4268.0
185,tt0191397,The Replacements,0,2000,118.0,"Comedy,Sport",6.6,55787.0,50054511,44737059.0
186,tt0191636,The Widow of Saint-Pierre,0,2000,112.0,"Drama,History,Romance",7.2,5172.0,7193889,3193889.0
187,tt0191754,28 Days,0,2000,103.0,"Comedy,Drama",6.0,42032.0,62198945,37170488.0
188,tt0192071,Get Over It,0,2001,87.0,"Comedy,Romance",5.7,17372.0,19900366,11576464.0
189,tt0192111,Head Over Heels,0,2001,86.0,"Comedy,Mystery,Romance",5.4,13438.0,13127022,10424470.0
190,tt0192255,The Little Vampire,0,2000,95.0,"Adventure,Comedy,Family",5.7,9104.0,27965865,13572400.0
191,tt0192614,The Skulls,0,2000,106.0,"Action,Crime,Drama",5.6,30018.0,50802120,35046120.0
192,tt0192731,Urban Legends: Final Cut,0,2000,97.0,"Horror,Mystery,Thriller",4.3,15328.0,38574362,21468807.0
193,tt0192949,Stardom,0,2000,100.0,"Comedy,Drama",5.6,1587.0,10886,10886.0
194,tt0193560,Texas Rangers,0,2001,90.0,"Action,Adventure,Drama",5.2,5322.0,763740,623374.0
195,tt0194218,Panic,0,2000,88.0,"Comedy,Crime,Drama",6.6,7835.0,779137,779137.0
196,tt0195234,Saving Grace,0,2000,93.0,"Comedy,Crime",6.9,17057.0,26330482,12178602.0
197,tt0195685,Erin Brockovich,0,2000,131.0,"Biography,Drama",7.3,164040.0,256271286,125595205.0
198,tt0195714,Final Destination,0,2000,98.0,"Horror,Thriller",6.7,217922.0,112880294,53331147.0
199,tt0195778,Here on Earth,0,2000,96.0,"Drama,Romance",5.2,8091.0,10873148,10522168.0
200,tt0195945,Next Friday,0,2000,98.0,Comedy,6.1,34858.0,59827328,57328603.0
201,tt0196106,MVP: Most Valuable Primate,0,2000,93.0,"Comedy,Family,Sport",4.0,2159.0,1248746,1248746.0
202,tt0196216,Small Time Crooks,0,2000,94.0,"Comedy,Crime",6.7,35414.0,29934477,17266359.0
203,tt0196229,Zoolander,0,2001,90.0,Comedy,6.5,236823.0,60780981,45172250.0
204,tt0197096,What's Cooking?,0,2000,109.0,"Comedy,Drama,Romance",6.9,2415.0,1649655,1045899.0
205,tt0197311,Boesman and Lena,0,2000,90.0,Drama,6.4,206.0,32625,32625.0
206,tt0197633,Live Freaky Die Freaky,0,2006,75.0,"Animation,Comedy,Musical",5.0,616.0,11290,11290.0
207,tt0198021,Where the Heart Is,0,2000,120.0,"Comedy,Drama,Romance",6.8,30774.0,40863718,33772838.0
208,tt0198386,The Crew,0,2000,88.0,"Comedy,Crime",5.6,4395.0,13105853,13023075.0
209,tt0198781,"Monsters, Inc.",0,2001,92.0,"Adventure,Animation,Comedy",8.0,768174.0,528773250,255873250.0
210,tt0199290,3 Strikes,0,2000,82.0,Comedy,4.7,3017.0,9832166,9832166.0
211,tt0199626,In the Cut,0,2003,119.0,"Mystery,Thriller",5.3,20872.0,23726793,4750602.0
212,tt0199725,Love & Basketball,0,2000,124.0,"Drama,Romance,Sport",7.2,17228.0,27728118,27459615.0
213,tt0199753,Red Planet,0,2000,106.0,"Action,Sci-Fi,Thriller",5.7,53500.0,33463969,17480890.0
214,tt0200027,Riding in Cars with Boys,0,2001,132.0,"Biography,Comedy,Drama",6.5,25780.0,35743308,30165536.0
215,tt0200465,The Bank Job,0,2008,111.0,"Crime,Thriller",7.2,168320.0,64822796,30060660.0
216,tt0200530,Chuck & Buck,0,2000,96.0,"Comedy,Drama",6.5,5104.0,1182065,1055671.0
217,tt0200550,Coyote Ugly,0,2000,100.0,"Comedy,Drama,Music",5.7,102841.0,113916474,60786269.0
218,tt0200720,The House of Mirth,0,2000,135.0,"Drama,Romance",7.0,6908.0,5164404,3043284.0
219,tt0201485,The Body,0,2001,109.0,"Drama,Mystery,Romance",5.3,7120.0,280777,36849.0
220,tt0202402,Whatever It Takes,0,2000,94.0,"Comedy,Drama,Romance",5.5,9361.0,9902115,8745680.0
221,tt0202470,Rock Star,0,2001,105.0,"Drama,Music",6.3,39544.0,19334145,17008282.0
222,tt0202641,Two Family House,0,2000,108.0,"Comedy,Drama,Romance",7.1,1561.0,1015122,1015122.0
223,tt0202677,The Way of the Gun,0,2000,119.0,"Action,Crime,Drama",6.7,30704.0,13069740,6055661.0
224,tt0203009,Moulin Rouge!,0,2001,127.0,"Drama,Musical,Romance",7.6,257050.0,179213434,57386607.0
225,tt0203019,Men of Honor,0,2000,129.0,"Biography,Drama",7.2,103006.0,82343495,48818921.0
226,tt0203230,You Can Count on Me,0,2000,111.0,Drama,7.5,26626.0,11242521,9416804.0
227,tt0203289,American Desi,0,2001,100.0,"Comedy,Drama,Romance",6.6,1558.0,1104408,907835.0
228,tt0203755,One Night at McCool's,0,2001,93.0,"Comedy,Crime",6.1,27809.0,13473370,6290673.0
229,tt0204137,Animal Factory,0,2000,94.0,"Crime,Drama",6.6,12247.0,43805,43805.0
230,tt0204175,Boys and Girls,0,2000,94.0,"Comedy,Drama,Romance",5.4,15471.0,25850615,21799652.0
231,tt0204313,Exorcist: The Beginning,0,2004,114.0,"Horror,Mystery,Thriller",5.1,32291.0,76899937,41821986.0
232,tt0204626,The Watcher,0,2000,97.0,"Crime,Drama,Mystery",5.3,24693.0,47267829,28946615.0
233,tt0204946,Bring It On,0,2000,98.0,"Comedy,Romance,Sport",6.0,83135.0,90449929,68379000.0
234,tt0205271,Dr. T & the Women,0,2000,122.0,"Comedy,Drama,Romance",4.6,17144.0,22844291,13113041.0
235,tt0205461,Thomas and the Magic Railroad,0,2000,85.0,"Adventure,Comedy,Drama",4.0,3539.0,19748009,15933506.0
236,tt0205873,The Dish,0,2000,101.0,"Comedy,Drama,History",7.1,14705.0,16575074,2552992.0
237,tt0206226,Psycho Beach Party,0,2000,95.0,"Comedy,Horror,Mystery",6.2,5297.0,268117,268117.0
238,tt0206275,Save the Last Dance,0,2001,112.0,"Drama,Music,Romance",6.2,54983.0,131706809,91057006.0
239,tt0206314,Joy Ride,0,2001,97.0,"Mystery,Thriller",6.6,61595.0,36642838,21974919.0
240,tt0206367,The Trumpet of the Swan,0,2001,75.0,"Animation,Drama,Family",5.0,917.0,628387,102202.0
241,tt0206420,Woman on Top,0,2000,92.0,"Comedy,Fantasy,Romance",5.3,9663.0,10194274,5020111.0
242,tt0206634,Children of Men,0,2006,109.0,"Drama,Thriller",7.9,440160.0,69959751,35552383.0
243,tt0206963,My First Mister,0,2001,109.0,"Comedy,Drama,Romance",7.2,5303.0,595005,568762.0
244,tt0207201,What Women Want,0,2000,127.0,"Comedy,Fantasy,Romance",6.4,184393.0,374111707,182811707.0
245,tt0208003,Big Momma's House,0,2000,99.0,"Action,Comedy,Crime",5.2,77821.0,173959438,117559438.0
246,tt0208092,Snatch,0,2000,104.0,"Comedy,Crime",8.3,741049.0,83557872,30328156.0
